source,target
昆山利有香食品经营部,上海浦众农贸市场经营管理有限公司
昆山林记食品,上海浦众农贸市场经营管理有限公司
昆山隆鼑食品,上海浦众农贸市场经营管理有限公司
昆山美香悦食品,上海浦众农贸市场经营管理有限公司
昆山美香悦食品有限公司,上海浦众农贸市场经营管理有限公司
昆山融雪粮油制品有限公司,上海市金山区升港食品商店
昆山融雪粮油制品有限公司,上海市闵行区芳华食品店
昆山融雪粮油制品有限公司,上海沃天贸易有限公司
昆山融雪粮油制品有限公司,上海市金山区乐冠佳食品商店
昆山三和禽业,上海浦众农贸市场经营管理有限公司
昆山市定点屠宰加工中心有限公司,上海天馨集贸市场经营管理有限公司
昆山市蜂悦经营部,上海浦众农贸市场经营管理有限公司
昆山市和牧食品,上海浦众农贸市场经营管理有限公司
昆山市锦旺冻品,上海浦众农贸市场经营管理有限公司
昆山市精鹤淀粉有限公司,上海山林食品有限公司
昆山市岚一食品,上海浦众农贸市场经营管理有限公司
昆山市天环润得丰食品经营部,上海浦众农贸市场经营管理有限公司
昆山天环商贸广场,上海浦众农贸市场经营管理有限公司
昆山天环耀文食品经营部,上海浦众农贸市场经营管理有限公司
昆山天环裕梅翔副食品商行,上海浦众农贸市场经营管理有限公司
昆山统万微生物科技,上海日生食品物流有限公司
昆山统万微生物科技有限公司,上海日生食品物流有限公司
昆山拓丰食品有限公司,上海恩一食品有限公司
昆山夏老三禽业,上海浦众农贸市场经营管理有限公司
昆山夏老三禽业食品（60号）,上海聚合食品有限公司
昆山兄弟食品商行经营部,上海浦众农贸市场经营管理有限公司
昆山旭东冷冻食品,上海浦众农贸市场经营管理有限公司
昆山永诚食品工业有限公司,上海永诚食品有限公司
昆山永诚食品工业有限公司南京分公司,上海永诚食品有限公司
昆山正东食品经营部,上海浦众农贸市场经营管理有限公司
昆山茁壮冷冻食品商行,上海浦众农贸市场经营管理有限公司
莱阳俊杰,锦江麦德龙现购自运有限公司闵行商场
莱阳俊杰,锦江麦德龙现购自运有限公司金山商场
莱州市成达食品有限公司,上海行怡食品贸易有限公司
兰扬食品（苏州）有限公司,上海顶发食品有限公司
兰州正大有限公司,上海莲源物流有限公司
蓝顿旭美食品有限公司,上海萨莉亚餐饮有限公司大渡河路店
蓝顿旭美食品有限公司,上海萨莉亚餐饮有限公司真北路店
蓝威斯顿（美国）,上海宝食实业有限公司
榄王芝后贸易有限公司,水舍酒店（上海）有限公司
廊坊百德食品有限公司,上海众绅餐饮管理有限公司
廊坊华康农业发展有限公司,上海顶发食品有限公司
廊坊市龙都水产有限公司,广东八记食品股份有限公司
朗道客(上海)贸易有限公司,上海外高桥进口商品直销中心有限公司
老林豆制品经营部,上海兴堰商贸有限公司
老叶冻品行,上海江杨水产品批发市场经营管理有限公司
叻克透（上海）有限公司,极乐汤（上海）沐浴管理有限公司
叻克透商贸（上海）有限公司,上海天家餐饮管理有限公司国金中心店
乐购,上海波曼酒店管理有限公司
乐平市洁净漂白土有限公司,上海嘉里食品工业有限公司
乐平市洁净漂白土有限公司,上海嘉里粮油工业有限公司
雷州市英利得宝罐头果脯食品厂,上海金文食品有限公司
冷冻三厂22号,上海浦众农贸市场经营管理有限公司
礼乐佳盈腊味厂,上海浦众农贸市场经营管理有限公司
李春见,上海西郊国际农产品交易有限公司
李桂莲家禽,上海蓝海博龙国际大酒店有限公司
李杰肉类经营部,上海常兴食府
李锦记（新会）食品有限公司,上海金文食品有限公司
李锦记（新会）食品有限公司,上海日生食品物流有限公司
李锦记（新会)食品有限公司,上海金文食品有限公司
李四俭,上海西郊国际农产品交易有限公司
李先茹豆制品经营部,上海爱辉农副产品市场经营管理有限公司
力江冻品,上海市闵行区九度香餐饮店
呖克透商贸上海有限公司,上海天家餐饮管理有限公司黄浦第一分公司
利泉（厦门）食品有限公司,上海市普陀区诚野农副产品经营部
利有香食品,上海浦众农贸市场经营管理有限公司
溧阳市中联豆制品消泡剂有限公司,上海欣晨豆业有限公司
连云港绿禾食品有限公司,上海萨莉亚餐饮有限公司真光路二店
连云港绿禾食品有限公司,上海萨莉亚餐饮有限公司大渡河路店
连云港绿禾食品有限公司,上海萨莉亚餐饮有限公司真北路店
连云港盛飞水产品销售有限公司,上海奉贤大润发商贸有限公司
连云港盛飞水产品销售有限公司,上海联家超市有限公司友谊南方商城店
连云港味之素如意食品有限公司,上海峰二食品有限公司
连云港禧翰实业有限公司,上海欣晨豆业有限公司
连云港雅马哈紫菜,上海日生食品物流有限公司
连云港雅玛珂紫菜有限公司,上海日生食品物流有限公司
连云港雅玛珂紫菜有限公司,上海峰二食品有限公司
联合利华（天津）有限公司,上海金文食品有限公司
联合利华（中国）有限公司,上海金文食品有限公司
联合利华（中国）有限公司,上海樟鸿贸易有限公司
联合利华（中国）有限公司从化分公司,上海金文食品有限公司
联合利华食品,上海日生食品物流有限公司
联合利华食品（中国）有限公司从化分公司,上海好客农业科技发展有限公司
联合利华食品（中国）有限公司从化分公司,上海金文食品有限公司
联合利华有限公司,上海依涛食品有限公司
联合利华中国食品有限公司,上海日生食品物流有限公司
联华超市股份有限公司,上海怡浩贸易有限公司
联华超市股份有限公司,上海西子湖茶叶有限公司
联华超市股份有限公司,益海嘉里食品营销有限公司
联华超市股份有限公司,上海新虹华联吉买盛购物中心有限公司
联华超市股份有限公司（大卖场）,益海嘉里食品营销有限公司
联华超市股份有限公司A(16),上海浦东华联吉买盛购物中心有限公司
联华超市股份有限公司B(15),上海浦东华联吉买盛购物中心有限公司
联华生鲜加工中心,上海闸北华联吉买盛购物中心有限公司
联华生鲜配送中心,上海月浦华联吉买盛购物中心有限公司
联泰家禽经营部,上海鹭鹭中环餐饮管理有限公司
良龙,上海艾米餐饮有限公司
良龙益帆投资有限公司,上海新欧尚超市有限公司外高桥店
良龙益帆投资有限公司,上海凯红食品市场经营管理有限公司
良品（上海）供应链服务有限公司,上海怀乾贸易有限公司
量子高科（中国）生物股份有限公司,上海纽贝滋营养乳品有限公司
辽宁宏达牛业发展有限公司,上海日生食品物流有限公司
辽宁今日农业有限公司,上海市徐汇区欣建副食品经营部
辽宁今日农业有限公司,欧本咖啡（北京）有限公司
辽宁仁泰集团,上海泉发食品有限公司
辽宁鸭绿江米业（集团）有限公司,上海日生食品物流有限公司
辽阳县鑫华米业有限公司,上海真北副食品经营管理有限公司
林合成贸易有限公司,上海樟鸿贸易有限公司
林景养,上海市闵行区七宝一心酒家
临江市兴华硅藻土精细产品有限公司,上海嘉里食品工业有限公司
临清市东盛食品有限公司,上海展鹏食品有限公司
临朐鑫誉食品有限公司,广东八记食品股份有限公司
临朐鑫誉食品有限公司,上海澳犇国际贸易有限公司
临朐鑫誉食品有限公司,北京多果国际商贸有限公司
临沂超润食品有限公司,浦江饭店
临沂宏康食品有限公司,上海紫鸿食品有限公司
临沂宏康食品有限公司,上海骏丰食品有限公司
临沂六和鲁盛食品有限公司,上海紫燕食品有限公司
临沂市通宇食品有限公司,上海万诚食品有限公司
临沂市中奥食品有限公司,上海芝城食品有限公司分公司
临沂顺发食品有限公司,上海上食肉类有限公司
临沂太和食品有限公司,上海双汇大昌有限公司上海分公司
临沂新程金锣肉制品集团有限公司,上海大华二村集贸市场经营管理有限公司
临沂新程金锣肉制品集团有限公司,上海君航大酒店有限公司
临沂亚进食品,上海峰二食品有限公司
临邑六合食品有限公司,上海市甘泉外国语中学
临邑六合食品有限公司,上海市第一中学
临邑六合食品有限公司,上海市理工大学附属初级中学
临邑六合食品有限公司,上海市储能中学
临邑六合食品有限公司,上海市三门中学
临邑六合食品有限公司,上海市同济初级中学
临邑六合食品有限公司,上海市华东模范中学
临邑六合食品有限公司,上海市昆明学校
临邑六合食品有限公司,上海市虹口区多伦同心小学
灵壁县卓越粮油贸易有限公司,上海旭洋绿色食品有限公司
领驰食品(上海)发展有限公司,领先食品（上海）发展有限公司
领驰食品发展（上海）有限公司,领先食品(上海)发展有限公司
领先食品（上海）发展有限公司,味之鲜-乌市庆宏
领先食品（上海）发展有限公司,味之鲜-天津百味百佳
领先食品（上海）发展有限公司,味之鲜-宁波小象
领先食品（上海）发展有限公司,味之鲜-杭州上城泉南
领先食品（上海）发展有限公司,味之鲜-西安香乡
领先食品（上海）发展有限公司,深圳市味之鲜贸易有限公司(华东)
领先食品（上海）发展有限公司,味之鲜-天津富鑫港
领先食品（上海）发展有限公司,味之鲜-山野田间
领先食品（上海）发展有限公司,味之鲜-合肥好滋味
领先食品（上海）发展有限公司,味之鲜-包头盛明
领先食品（上海）发展有限公司,味之鲜-上海青越庄
领先食品（上海）发展有限公司,味之鲜-天津卓之雅
领先食品(上海)发展有限公司,领先食品（上海）发展有限公司
领先食品（上海）发展有限公司,味之鲜-北京
领先食品（上海）发展有限公司,味之鲜-南京诚记
领先食品（上海）发展有限公司,味之鲜-烟台九麟
领先食品（上海）发展有限公司,味之鲜-上海正鸿
领先食品（上海）发展有限公司,味之鲜-郑州金杰
领先食品（上海）发展有限公司,味之鲜-杭州萧山新丰
领先食品（上海）发展有限公司,味之鲜-绿恒商贸
领先食品（上海）发展有限公司,小南国华北-沈阳
领先食品（上海）发展有限公司,味之鲜-上海烨康
领先食品（上海）发展有限公司,味之鲜-上海能的
领先食品（上海）发展有限公司,味之鲜-苏州捷亚
领先食品（上海）发展有限公司,味之鲜-上海津拓
领先食品（上海）发展有限公司,小南国（华南）
领先食品（上海）发展有限公司,味之鲜-青岛日康
领先食品（上海）发展有限公司,味之鲜-上海缘合(杭州)
领先食品（上海）发展有限公司,味之鲜-上海统利
领先食品（上海）发展有限公司,味之鲜-沈阳元盛昌商贸
